method,split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,budget,profile,accepted_under_budget,risk_breach,realized_risk
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,cloth_slide_over_edge,3,96,0.3957200000,0.3283333333,0.3020746467,0.5211248000,0.1885900320,0.5053779089,0.0863553022,0.2968909333,0.1466885491,0.0851073605,0.5755625821,0.1200000000,latency_safe_deployment,0,0,0.1542477138
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,cloth_slide_over_edge,4,96,0.3957200000,0.4637500000,0.4391762003,0.5219578000,0.1891800320,0.5061832589,0.0843071022,0.2953401000,0.1471646028,0.0854798005,0.5760658221,0.1200000000,latency_safe_deployment,0,0,0.1524119138
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,cloth_slide_over_edge,5,96,0.3957200000,0.4116666667,0.3858602538,0.5227908000,0.1897700320,0.5069886089,0.0856339022,0.2964142667,0.1476406565,0.0858522405,0.5765690621,0.1200000000,latency_safe_deployment,0,0,0.1539511138
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,cloth_slide_over_edge,6,96,0.3957200000,0.4325000000,0.4065955573,0.5236238000,0.1903600320,0.5077939589,0.0856482022,0.2964676000,0.1481167102,0.0862246805,0.5690683021,0.1200000000,latency_safe_deployment,0,0,0.1541778138
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,cloth_slide_over_edge,7,96,0.3957200000,0.4325000000,0.4061733609,0.5244568000,0.1909500320,0.5085993089,0.0860375022,0.2968126000,0.1485927639,0.0865971205,0.5695715421,0.1200000000,latency_safe_deployment,0,0,0.1547795138
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,cloth_slide_over_edge,8,96,0.3957200000,0.4325000000,0.4057511644,0.5252898000,0.1915400320,0.5094046589,0.0864268022,0.2971576000,0.1490688176,0.0869695605,0.5700747821,0.1200000000,latency_safe_deployment,0,0,0.1553812138
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,cloth_slide_over_edge,9,96,0.3957200000,0.3491666667,0.3243007679,0.5261228000,0.1921300320,0.5102100089,0.0823131022,0.2986692667,0.1495448713,0.0873420005,0.5705780221,0.1200000000,latency_safe_deployment,0,0,0.1514799138
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,0,96,0.4533200000,0.4116666667,0.3753144105,0.5192978000,0.1978525920,0.5030665193,0.0883376814,0.3000802667,0.1575269693,0.0915681615,0.5696766685,0.1200000000,damage_sensitive_deployment,0,0,0.1595646146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,1,96,0.4533200000,0.3491666667,0.3114050728,0.5201588000,0.1984625920,0.5038991693,0.0898653814,0.3013122667,0.1580194316,0.0919529215,0.5701969485,0.1200000000,damage_sensitive_deployment,0,0,0.1613119146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,2,96,0.4533200000,0.4116666667,0.3744407351,0.5210198000,0.1990725920,0.5047318193,0.0891430814,0.3007942667,0.1585118939,0.0863346815,0.5627132285,0.1200000000,damage_sensitive_deployment,0,0,0.1608092146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,3,96,0.4533200000,0.2970833333,0.2596786674,0.5218808000,0.1996825920,0.5055644693,0.0916082814,0.2967524333,0.1590043562,0.0867194415,0.5632335085,0.1200000000,damage_sensitive_deployment,0,0,0.1634940146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,4,96,0.4533200000,0.4220833333,0.3861868297,0.5227418000,0.2002925920,0.5063971193,0.0897609814,0.2953594333,0.1594968185,0.0871042015,0.5637537885,0.1200000000,damage_sensitive_deployment,0,0,0.1618663146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,5,96,0.4533200000,0.4741666667,0.4407247820,0.5236028000,0.2009025920,0.5072297693,0.0892261814,0.2949872667,0.1519852808,0.0874889615,0.5642740685,0.1200000000,damage_sensitive_deployment,0,0,0.1615511146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,6,96,0.4533200000,0.4220833333,0.3873941944,0.5244638000,0.2015125920,0.5080624193,0.0905663814,0.2960734333,0.1524777431,0.0878737215,0.5647943485,0.1200000000,damage_sensitive_deployment,0,0,0.1631109146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,7,96,0.4533200000,0.3387500000,0.3023273567,0.5253248000,0.2021225920,0.5088950693,0.0924690814,0.2975971000,0.1529702054,0.0882584815,0.5653146285,0.1200000000,damage_sensitive_deployment,0,0,0.1652332146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,8,96,0.4533200000,0.4116666667,0.3759417690,0.5261858000,0.2027325920,0.5097277193,0.0915592814,0.2969332667,0.1534626677,0.0886432415,0.5658349085,0.1200000000,damage_sensitive_deployment,0,0,0.1645430146
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,cloth_slide_over_edge,9,96,0.4533200000,0.3595833333,0.3226111813,0.5270468000,0.2033425920,0.5105603693,0.0928994814,0.2980194333,0.1539551300,0.0890280015,0.5663551885,0.1200000000,damage_sensitive_deployment,0,0,0.1661028146
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,0,96,0.3910400000,0.4325000000,0.3960121520,0.5243946000,0.1974828240,0.4682810212,0.0812177977,0.2956882000,0.1501592687,0.0838031652,0.5751705986,0.1200000000,latency_safe_deployment,0,0,0.1523116143
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,1,96,0.3910400000,0.3908333333,0.3583853551,0.5252626000,0.1880928240,0.4694706712,0.0816734977,0.2966315333,0.1501993050,0.0840309252,0.5762954386,0.1200000000,latency_safe_deployment,0,0,0.1493869143
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,2,96,0.3910400000,0.5366666667,0.5060473571,0.5261306000,0.1887078240,0.4703101462,0.0794545477,0.2949498667,0.1506958694,0.0844187652,0.5768199786,0.1200000000,latency_safe_deployment,0,0,0.1473893643
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,3,96,0.3910400000,0.4325000000,0.3998193591,0.5269986000,0.1893228240,0.4711496212,0.0817355977,0.2967682000,0.1511924339,0.0848066052,0.5773445186,0.1200000000,latency_safe_deployment,0,0,0.1498918143
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,4,96,0.3910400000,0.4012500000,0.3676426111,0.5278666000,0.1899378240,0.4719890962,0.0827041477,0.2975657000,0.1516889983,0.0851944452,0.5698650586,0.1200000000,latency_safe_deployment,0,0,0.1510817643
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,5,96,0.3910400000,0.4220833333,0.3883596131,0.5287346000,0.1905528240,0.4728285712,0.0827351977,0.2976340333,0.1521855628,0.0855822852,0.5703895986,0.1200000000,latency_safe_deployment,0,0,0.1513342143
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,6,96,0.3910400000,0.3908333333,0.3561828650,0.5296026000,0.1911678240,0.4736680462,0.0837037477,0.2984315333,0.1526821272,0.0859701252,0.5709141386,0.1200000000,latency_safe_deployment,0,0,0.1525241643
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,7,96,0.3910400000,0.3595833333,0.3240061170,0.5304706000,0.1917828240,0.4745075212,0.0846722977,0.2992290333,0.1531786917,0.0863579652,0.5714386786,0.1200000000,latency_safe_deployment,0,0,0.1537141143
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,8,96,0.3910400000,0.3491666667,0.3129868690,0.5313386000,0.1923978240,0.4753469962,0.0852658477,0.2997348667,0.1536752561,0.0867458052,0.5719632186,0.1200000000,latency_safe_deployment,0,0,0.1545290643
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,twist_lid_with_force_limit,9,96,0.3910400000,0.4637500000,0.4309536410,0.5322066000,0.1930128240,0.4761864712,0.0836093977,0.2924877000,0.1541718206,0.0871336452,0.5724877586,0.1200000000,latency_safe_deployment,0,0,0.1530940143
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,0,96,0.4486400000,0.4429166667,0.4020611227,0.5272156000,0.2000453840,0.4708311316,0.0860086769,0.2958513667,0.1552246819,0.0861637661,0.5646985250,0.1200000000,damage_sensitive_deployment,0,0,0.1580250151
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,1,96,0.4486400000,0.4637500000,0.4208025034,0.5141046000,0.2006803840,0.4716979066,0.0860531269,0.2959317000,0.1557376550,0.0865639261,0.5641195450,0.1200000000,damage_sensitive_deployment,0,0,0.1582980651
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,2,96,0.4486400000,0.4533333333,0.4097686142,0.5150006000,0.2013153840,0.4725646816,0.0866600769,0.2964495333,0.1562506280,0.0869640861,0.5646611250,0.1200000000,damage_sensitive_deployment,0,0,0.1591336151
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,3,96,0.4486400000,0.4950000000,0.4516284749,0.5158966000,0.2019503840,0.4734314566,0.0863295269,0.2962382000,0.1567636011,0.0873642461,0.5652027050,0.1200000000,damage_sensitive_deployment,0,0,0.1590316651
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,4,96,0.4486400000,0.4325000000,0.3877008357,0.5167926000,0.2025853840,0.4742982316,0.0878739769,0.2974852000,0.1572765741,0.0877644061,0.5657442850,0.1200000000,damage_sensitive_deployment,0,0,0.1608047151
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,5,96,0.4486400000,0.5054166667,0.4612969464,0.5176886000,0.2032203840,0.4751650066,0.0869809269,0.2968363667,0.1577895472,0.0881645661,0.5662858650,0.1200000000,damage_sensitive_deployment,0,0,0.1601402651
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,6,96,0.4486400000,0.4116666667,0.3656330572,0.5185846000,0.2038553840,0.4760317816,0.0890878769,0.2985208667,0.1583025202,0.0885647261,0.5668274450,0.1200000000,damage_sensitive_deployment,0,0,0.1624758151
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,7,96,0.4486400000,0.5262500000,0.4779768652,0.5194806000,0.2044903840,0.4628915566,0.0874448269,0.2972887000,0.1590676193,0.0889648861,0.5673690250,0.1200000000,damage_sensitive_deployment,0,0,0.1610613651
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,8,96,0.4486400000,0.4325000000,0.3823129760,0.5203766000,0.2051253840,0.4637583316,0.0895517769,0.2989732000,0.1595805923,0.0893650461,0.5679106050,0.1200000000,damage_sensitive_deployment,0,0,0.1633969151
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,9,96,0.4486400000,0.4533333333,0.4030153367,0.5212726000,0.2057603840,0.4646251066,0.0895962269,0.2990535333,0.1600935654,0.0897652061,0.5684521850,0.1200000000,damage_sensitive_deployment,0,0,0.1636699651
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,0,96,0.3939200000,0.5054166667,0.4716831828,0.5201338000,0.1971699520,0.4833792117,0.0824063966,0.2926987667,0.1534966220,0.0853028392,0.5741245069,0.1200000000,latency_safe_deployment,0,0,0.1533875794
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,1,96,0.3939200000,0.4533333333,0.4183635760,0.5209738000,0.1977649520,0.4841913867,0.0837365466,0.2937759333,0.1539767779,0.0856783592,0.5746320069,0.1200000000,latency_safe_deployment,0,0,0.1549319294
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,2,96,0.3939200000,0.4429166667,0.4124876703,0.5218138000,0.1883549520,0.4853537367,0.0836163466,0.2942697667,0.1540004056,0.0858937992,0.5757398069,0.1200000000,latency_safe_deployment,0,0,0.1514241294
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,3,96,0.3939200000,0.4429166667,0.4141428536,0.5226538000,0.1889499520,0.4861659117,0.0840089966,0.2946177667,0.1464765614,0.0862693192,0.5762473069,0.1200000000,latency_safe_deployment,0,0,0.1520309794
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,4,96,0.3939200000,0.4325000000,0.4031382468,0.5234938000,0.1895449520,0.4869780867,0.0845891466,0.2951116000,0.1469567173,0.0866448392,0.5767548069,0.1200000000,latency_safe_deployment,0,0,0.1528253294
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,5,96,0.3939200000,0.4012500000,0.3709761400,0.5243338000,0.1901399520,0.4877902617,0.0855442966,0.2958971000,0.1474368731,0.0870203592,0.5692583069,0.1200000000,latency_safe_deployment,0,0,0.1539946794
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,6,96,0.3939200000,0.4845833333,0.4551802833,0.5251738000,0.1907349520,0.4886024367,0.0844369466,0.2950784333,0.1479170290,0.0873958792,0.5697658069,0.1200000000,latency_safe_deployment,0,0,0.1531015294
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,7,96,0.3939200000,0.4637500000,0.4335969265,0.5260138000,0.1913299520,0.4894146117,0.0852045966,0.2957181000,0.1483971848,0.0877713992,0.5702733069,0.1200000000,latency_safe_deployment,0,0,0.1540833794
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,8,96,0.3939200000,0.4741666667,0.4437498197,0.5268538000,0.1919249520,0.4902267867,0.0854097466,0.2959202667,0.1488773407,0.0881469192,0.5707808069,0.1200000000,latency_safe_deployment,0,0,0.1545027294
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,snap_fit_latch_release,9,96,0.3939200000,0.4950000000,0.4644814629,0.5276938000,0.1925199520,0.4910389617,0.0854273966,0.2959766000,0.1493574965,0.0885224392,0.5712883069,0.1200000000,latency_safe_deployment,0,0,0.1547345794
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,0,96,0.4515200000,0.3908333333,0.3483764422,0.5236618000,0.2002375120,0.4866186471,0.0897856258,0.3009179333,0.1589763524,0.0879745202,0.5640826933,0.1200000000,damage_sensitive_deployment,0,0,0.1618711302
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,1,96,0.4515200000,0.4741666667,0.4346069642,0.5245298000,0.2008525120,0.4874581221,0.0886916758,0.2941082667,0.1594729168,0.0883623602,0.5646072333,0.1200000000,damage_sensitive_deployment,0,0,0.1609985802
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,2,96,0.4515200000,0.3700000000,0.3304600062,0.5253978000,0.2014675120,0.4882975971,0.0909727258,0.2959266000,0.1519654813,0.0887502002,0.5651317733,0.1200000000,damage_sensitive_deployment,0,0,0.1635010302
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,3,96,0.4515200000,0.4429166667,0.4040707582,0.5262658000,0.2020825120,0.4891370721,0.0900662758,0.2952657667,0.1524620457,0.0891380402,0.5656563133,0.1200000000,damage_sensitive_deployment,0,0,0.1628159802
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,4,96,0.4515200000,0.3908333333,0.3507365102,0.5271338000,0.2026975120,0.4899765471,0.0914098258,0.2963549333,0.1529586102,0.0895258802,0.5661808533,0.1200000000,damage_sensitive_deployment,0,0,0.1643809302
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,5,96,0.4515200000,0.4220833333,0.3800712822,0.5139948000,0.2033125120,0.4908160221,0.0912533758,0.2962774333,0.1534551746,0.0899137202,0.5655848333,0.1200000000,damage_sensitive_deployment,0,0,0.1644458802
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,6,96,0.4515200000,0.3700000000,0.3267370342,0.5148628000,0.2039275120,0.4916554971,0.0925969258,0.2973666000,0.1539517391,0.0903015602,0.5661093733,0.1200000000,damage_sensitive_deployment,0,0,0.1660108302
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,7,96,0.4515200000,0.4325000000,0.3862017334,0.5157308000,0.2045425120,0.4784879721,0.0918779758,0.2968516000,0.1547004295,0.0906894002,0.5666339133,0.1200000000,damage_sensitive_deployment,0,0,0.1655132802
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,8,96,0.4515200000,0.3804166667,0.3328674854,0.5165988000,0.2051575120,0.4793274471,0.0932215258,0.2979407667,0.1551969940,0.0910772402,0.5671584533,0.1200000000,damage_sensitive_deployment,0,0,0.1670782302
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,snap_fit_latch_release,9,96,0.4515200000,0.3700000000,0.3254500374,0.5174668000,0.2057725120,0.4801669221,0.0878120758,0.2984466000,0.1556935584,0.0914650802,0.5676829933,0.1200000000,damage_sensitive_deployment,0,0,0.1618901802
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,0,96,0.3989600000,0.4220833333,0.3968811827,0.5268314000,0.1917561760,0.5071656138,0.0850604323,0.2950606333,0.1473184469,0.0893756588,0.5698251414,0.1200000000,latency_safe_deployment,0,0,0.1540926557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,1,96,0.3989600000,0.4325000000,0.4070304156,0.5276784000,0.1923561760,0.5079846138,0.0852689323,0.2952658000,0.1478027049,0.0897542588,0.5703369014,0.1200000000,latency_safe_deployment,0,0,0.1545171557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,2,96,0.3989600000,0.3804166667,0.3537071485,0.5285254000,0.1929561760,0.5088036138,0.0866024323,0.2963459667,0.1482869629,0.0841298588,0.5708486614,0.1200000000,latency_safe_deployment,0,0,0.1560666557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,3,96,0.3989600000,0.3595833333,0.3321201314,0.5293724000,0.1935561760,0.5096226138,0.0873734323,0.2969886333,0.1487712209,0.0845084588,0.5713604214,0.1200000000,latency_safe_deployment,0,0,0.1570536557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,4,96,0.3989600000,0.3908333333,0.3634268644,0.5302194000,0.1941561760,0.5104416138,0.0872069323,0.2969021333,0.1492554789,0.0848870588,0.5718721814,0.1200000000,latency_safe_deployment,0,0,0.1571031557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,5,96,0.3989600000,0.4012500000,0.3735760973,0.5310664000,0.1947561760,0.5112606138,0.0874154323,0.2971073000,0.1497397369,0.0852656588,0.5723839414,0.1200000000,latency_safe_deployment,0,0,0.1575276557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,6,96,0.3989600000,0.4429166667,0.4190633802,0.5319134000,0.1953561760,0.5120796138,0.0810584323,0.2968749667,0.1502239949,0.0856442588,0.5728957014,0.1200000000,latency_safe_deployment,0,0,0.1513866557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,7,96,0.3989600000,0.3387500000,0.3128463631,0.5327604000,0.1959561760,0.5128986138,0.0833294323,0.2986843000,0.1507082529,0.0860228588,0.5734074614,0.1200000000,latency_safe_deployment,0,0,0.1538736557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,8,96,0.3989600000,0.3491666667,0.3174673133,0.5196004000,0.1965561760,0.4997106138,0.0835379323,0.2988894667,0.1514446369,0.0864014588,0.5727986614,0.1200000000,latency_safe_deployment,0,0,0.1542981557
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,granular_scoop_boundary,9,96,0.3989600000,0.4429166667,0.4122465462,0.5204474000,0.1971561760,0.5005296138,0.0822464323,0.2979279667,0.1519288949,0.0867800588,0.5733104214,0.1200000000,latency_safe_deployment,0,0,0.1532226557
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,0,96,0.4565600000,0.4012500000,0.3665112079,0.5209164000,0.1980837360,0.5008479492,0.0869333615,0.2979203000,0.1557249050,0.0880524998,0.5694442878,0.1200000000,damage_sensitive_deployment,0,0,0.1582435065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,1,96,0.4565600000,0.3595833333,0.3237520496,0.5217914000,0.1987037360,0.5016942492,0.0880927615,0.2988666333,0.1562255716,0.0884434198,0.5699730878,0.1200000000,damage_sensitive_deployment,0,0,0.1596261065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,2,96,0.4565600000,0.3491666667,0.3127291413,0.5226664000,0.1993237360,0.5025405492,0.0886896615,0.2993754667,0.1567262382,0.0888343398,0.5624978878,0.1200000000,damage_sensitive_deployment,0,0,0.1604462065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,3,96,0.4565600000,0.3595833333,0.3228637329,0.5235414000,0.1999437360,0.5033868492,0.0889115615,0.2995926333,0.1572269048,0.0892252598,0.5630266878,0.1200000000,damage_sensitive_deployment,0,0,0.1608913065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,4,96,0.4565600000,0.4220833333,0.3858920746,0.5244164000,0.2005637360,0.5042331492,0.0881959615,0.2990806333,0.1577275714,0.0896161798,0.5635554878,0.1200000000,damage_sensitive_deployment,0,0,0.1603989065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,5,96,0.4565600000,0.4012500000,0.3642904163,0.5252914000,0.2011837360,0.5050794492,0.0889803615,0.2997353000,0.1582282380,0.0900070998,0.5640842878,0.1200000000,damage_sensitive_deployment,0,0,0.1614065065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,6,96,0.4565600000,0.3283333333,0.2897950080,0.5261664000,0.2018037360,0.5059257492,0.0907022615,0.3011191333,0.1587289046,0.0903980198,0.5646130878,0.1200000000,damage_sensitive_deployment,0,0,0.1633516065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,7,96,0.4565600000,0.4220833333,0.3825986197,0.5130344000,0.2024237360,0.5067720492,0.0894241615,0.3001696333,0.1592295712,0.0907889398,0.5640213278,0.1200000000,damage_sensitive_deployment,0,0,0.1622967065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,8,96,0.4565600000,0.3387500000,0.2975244614,0.5139094000,0.2030437360,0.5076183492,0.0913335615,0.3016993000,0.1597302378,0.0911798598,0.5645501278,0.1200000000,damage_sensitive_deployment,0,0,0.1644293065
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,granular_scoop_boundary,9,96,0.4565600000,0.3908333333,0.3520550930,0.5147844000,0.2036637360,0.5084646492,0.0908054615,0.3013331333,0.1522269044,0.0915707798,0.5650789278,0.1200000000,damage_sensitive_deployment,0,0,0.1641244065
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,0,96,0.3971600000,0.3804166667,0.3524299241,0.5321964000,0.1946310960,0.5053865916,0.0869416767,0.2960789667,0.1485578407,0.0864888575,0.5726778462,0.1200000000,latency_safe_deployment,0,0,0.1570088713
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,1,96,0.3971600000,0.4116666667,0.3817683564,0.5190504000,0.1952410960,0.5062192416,0.0867818767,0.2959984667,0.1490503030,0.0868736175,0.5720775662,0.1200000000,latency_safe_deployment,0,0,0.1570686713
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,2,96,0.3971600000,0.4533333333,0.4236465187,0.5199114000,0.1958510960,0.5070518916,0.0864345767,0.2957721333,0.1495427653,0.0872583775,0.5725978462,0.1200000000,latency_safe_deployment,0,0,0.1569409713
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,3,96,0.3971600000,0.4533333333,0.4232441782,0.5207724000,0.1964610960,0.4938775416,0.0808342767,0.2961291333,0.1502873536,0.0876431375,0.5731181262,0.1200000000,latency_safe_deployment,0,0,0.1515602713
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,4,96,0.3971600000,0.4116666667,0.3804923406,0.5216334000,0.1970710960,0.4947101916,0.0819869767,0.2970694667,0.1507798159,0.0880278975,0.5736384062,0.1200000000,latency_safe_deployment,0,0,0.1529325713
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,5,96,0.3971600000,0.4325000000,0.4012130029,0.5224944000,0.1976810960,0.4955428416,0.0820146767,0.2971348000,0.1512722782,0.0884126575,0.5741586862,0.1200000000,latency_safe_deployment,0,0,0.1531798713
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,6,96,0.3971600000,0.2970833333,0.2632524152,0.5233554000,0.1982910960,0.4963754916,0.0848548767,0.2993876333,0.1517647405,0.0887974175,0.5746789662,0.1200000000,latency_safe_deployment,0,0,0.1562396713
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,7,96,0.3971600000,0.3908333333,0.3631530285,0.5242164000,0.1888960960,0.4975583166,0.0828697267,0.2984321333,0.1518006746,0.0890220975,0.5757995462,0.1200000000,latency_safe_deployment,0,0,0.1508723213
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,8,96,0.3971600000,0.4012500000,0.3732949408,0.5250774000,0.1895060960,0.4983909666,0.0830849267,0.2986433000,0.1522931369,0.0894068575,0.5763198262,0.1200000000,latency_safe_deployment,0,0,0.1513071213
conformal_retrieval_filter,sparse_corpus,latency_safe_deployment,deformable_packing_corner,9,96,0.3971600000,0.4429166667,0.4151731031,0.5259384000,0.1901160960,0.4992236166,0.0827376267,0.2984169667,0.1527855992,0.0897916175,0.5768401062,0.1200000000,latency_safe_deployment,0,0,0.1511794213
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,0,96,0.4547600000,0.5054166667,0.4660492076,0.5163904000,0.2038986560,0.5030820270,0.0881594059,0.2986609667,0.1593763630,0.0869767385,0.5656773126,0.1200000000,damage_sensitive_deployment,0,0,0.1615629221
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,1,96,0.4547600000,0.4533333333,0.4127039787,0.5172794000,0.2045286560,0.5039419770,0.0895130059,0.2997591333,0.1598852339,0.0873738185,0.5662146326,0.1200000000,damage_sensitive_deployment,0,0,0.1631433221
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,2,96,0.4547600000,0.3491666667,0.3049787370,0.5181684000,0.2051586560,0.4907949270,0.0918041059,0.3015864667,0.1526422308,0.0877708985,0.5667519526,0.1200000000,damage_sensitive_deployment,0,0,0.1656612221
conformal_retrieval_filter,sparse_corpus,damage_sensitive_deployment,deformable_packing_corner,3,96,0.4547600000,0.4012500000,0.3594620281,0.5190574000,0.2057886560,0.4916548770,0.0912827059,0.2952233000,0.1531511017,0.0881679785,0.5672892726,0.1200000000,damage_sensitive_deployment,0,0,0.1653666221
