method,split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,stress_level
conformal_retrieval_filter,combined_stress,friction_mismatch,cloth_slide_over_edge,9,96,0.4411120000,0.5000000000,0.4234190249,0.5165572800,0.2007966272,0.5067342940,0.0882087639,0.2689003600,0.1572027109,0.0925877780,0.5583695848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,0,96,0.4411120000,0.4895833333,0.4129464062,0.5209672800,0.2009366272,0.5069253940,0.0908810639,0.2697151933,0.1525015711,0.0920890180,0.5588259848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,1,96,0.4411120000,0.5520833333,0.4759930495,0.5218072800,0.2015316272,0.5077375690,0.0901487139,0.2691881933,0.1529817270,0.0924645380,0.5593334848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,2,96,0.4411120000,0.5937500000,0.5178821927,0.5226472800,0.2021266272,0.5085497440,0.0897913639,0.2689528600,0.1534618828,0.0928400580,0.5598409848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,3,96,0.4411120000,0.5729166667,0.4962988359,0.5234872800,0.2027216272,0.5093619190,0.0905590139,0.2695925267,0.1539420387,0.0932155780,0.5603484848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,4,96,0.4411120000,0.5833333333,0.5100535292,0.5243272800,0.2033166272,0.5101740940,0.0847611639,0.2697946933,0.1544221945,0.0875880980,0.5608559848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,5,96,0.4411120000,0.5208333333,0.4461551724,0.5251672800,0.2039116272,0.5109862690,0.0862788139,0.2710176933,0.1549023504,0.0879636180,0.5613634848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,6,96,0.4411120000,0.5729166667,0.4986230656,0.5260072800,0.2045066272,0.5117984440,0.0857339639,0.2706365267,0.1553825062,0.0883391380,0.5618709848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,7,96,0.4411120000,0.4791666667,0.4029884588,0.5268472800,0.2051016272,0.5126106190,0.0878141139,0.2722970267,0.1558626621,0.0887146580,0.5623784848,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,8,96,0.4411120000,0.5000000000,0.4181918193,0.5136802800,0.2056966272,0.4994157940,0.0878317639,0.2723533600,0.1565949439,0.0890901780,0.5617654248,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,cloth_slide_over_edge,9,96,0.4411120000,0.5416666667,0.4600809625,0.5145202800,0.2062916272,0.5002279690,0.0874744139,0.2721180267,0.1570750998,0.0894656980,0.5622729248,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,0,96,0.4411120000,0.6041666667,0.5283956647,0.5147302800,0.2001516272,0.5058538690,0.0866936139,0.2682430267,0.1577295336,0.0910024580,0.5577461248,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,1,96,0.4411120000,0.4583333333,0.3798892698,0.5155282800,0.2007166272,0.5066250940,0.0896911639,0.2706146933,0.1581850765,0.0913594980,0.5582280648,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,2,96,0.4411120000,0.4479166667,0.3709876649,0.5163262800,0.2012816272,0.5073963190,0.0902512139,0.2710905267,0.1506366195,0.0917165380,0.5587100048,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,3,96,0.4411120000,0.5625000000,0.4869500200,0.5171242800,0.2018466272,0.5081675440,0.0885612639,0.2698163600,0.1510921624,0.0920735780,0.5591919448,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,4,96,0.4411120000,0.5520833333,0.4759673751,0.5179222800,0.2024116272,0.5089387690,0.0891213139,0.2702921933,0.1515477054,0.0924306180,0.5596738848,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,5,96,0.4411120000,0.5625000000,0.4861422302,0.5187202800,0.2029766272,0.5097099940,0.0893063639,0.2704763600,0.1520032483,0.0927876580,0.5601558248,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,6,96,0.4411120000,0.5104166667,0.4328445852,0.5195182800,0.2035416272,0.5104812190,0.0906164139,0.2715355267,0.1524587913,0.0931446980,0.5606377648,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,7,96,0.4411120000,0.6562500000,0.5805431903,0.5203162800,0.2041066272,0.5112524440,0.0883639639,0.2698238600,0.1529143342,0.0874987380,0.5611197048,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,8,96,0.4411120000,0.5000000000,0.4214580454,0.5211142800,0.2046716272,0.5120236690,0.0915490139,0.2723413600,0.1533698772,0.0878557780,0.5616016448,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,cloth_slide_over_edge,9,96,0.4411120000,0.5520833333,0.4739479005,0.5219122800,0.2052366272,0.5127948940,0.0909840639,0.2719421933,0.1538254201,0.0882128180,0.5620835848,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,0,96,0.4411120000,0.4270833333,0.3497918409,0.5176212800,0.1990816272,0.5043933190,0.0914052139,0.2704401933,0.1518356735,0.0899833380,0.5651896048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,1,96,0.4411120000,0.5312500000,0.4551534841,0.5184612800,0.1996766272,0.5052054940,0.0899228639,0.2693298600,0.1523158293,0.0903588580,0.5576931048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,2,96,0.4411120000,0.5000000000,0.4229913773,0.5193012800,0.2002716272,0.5060176690,0.0908780139,0.2701153600,0.1527959852,0.0907343780,0.5582006048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,3,96,0.4411120000,0.5625000000,0.4860380206,0.5201412800,0.2008666272,0.5068298440,0.0901456639,0.2695883600,0.1532761410,0.0911098980,0.5587081048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,4,96,0.4411120000,0.4791666667,0.4009821638,0.5209812800,0.2014616272,0.5076420190,0.0920383139,0.2711030267,0.1537562969,0.0914854180,0.5592156048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,5,96,0.4411120000,0.5729166667,0.4993668570,0.5218212800,0.2020566272,0.5084541940,0.0847404639,0.2701385267,0.1542364527,0.0918609380,0.5597231048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,6,96,0.4411120000,0.5833333333,0.5095197502,0.5226612800,0.2026516272,0.5092663690,0.0849456139,0.2703406933,0.1547166086,0.0922364580,0.5602306048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,7,96,0.4411120000,0.6562500000,0.5831451435,0.5235012800,0.2032466272,0.5100785440,0.0840257639,0.2696678600,0.1551967644,0.0926119780,0.5607381048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,8,96,0.4411120000,0.4270833333,0.3499867867,0.5243412800,0.2038416272,0.5108907190,0.0885434139,0.2732241933,0.1556769203,0.0929874980,0.5612456048,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,cloth_slide_over_edge,9,96,0.4411120000,0.5520833333,0.4765059299,0.5251812800,0.2044366272,0.5117028940,0.0866860639,0.2718221933,0.1561570761,0.0933630180,0.5617531048,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,0,96,0.4411120000,0.6562500000,0.5824444526,0.5181252800,0.2014816272,0.5076693190,0.0853332139,0.2663408600,0.1570687055,0.0877897380,0.5590019248,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,1,96,0.4411120000,0.4895833333,0.4127732370,0.5189372800,0.2020566272,0.5084541940,0.0887124639,0.2690101933,0.1575324527,0.0881529380,0.5594923848,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,2,96,0.4411120000,0.5104166667,0.4335195215,0.5197492800,0.2026316272,0.5092390690,0.0887167139,0.2690545267,0.1579962000,0.0885161380,0.5599828448,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,3,96,0.4411120000,0.5833333333,0.5071595559,0.5205612800,0.2032066272,0.5100239440,0.0877834639,0.2683696933,0.1584599472,0.0888793380,0.5604733048,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,4,96,0.4411120000,0.5729166667,0.4982506304,0.5213732800,0.2037816272,0.5108088190,0.0883502139,0.2688515267,0.1509196945,0.0892425380,0.5609637648,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,5,96,0.4411120000,0.4791666667,0.4026306649,0.5221852800,0.2043566272,0.5115936940,0.0904169639,0.2705000267,0.1513834417,0.0896057380,0.5614542248,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,6,96,0.4411120000,0.6250000000,0.5503219493,0.5229972800,0.2049316272,0.5123785690,0.0881712139,0.2687943600,0.1518471890,0.0899689380,0.5619446848,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,7,96,0.4411120000,0.4687500000,0.3876621810,0.5238092800,0.2055066272,0.4991564440,0.0913629639,0.2713178600,0.1525630622,0.0903321380,0.5624351448,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,8,96,0.4411120000,0.5520833333,0.4718809655,0.5246212800,0.2060816272,0.4999413190,0.0902422139,0.2704871933,0.1530268095,0.0906953380,0.5629256048,0.6000000000
conformal_retrieval_filter,combined_stress,actuator_lag_shift,cloth_slide_over_edge,9,96,0.4411120000,0.5833333333,0.5032060000,0.5254332800,0.2066566272,0.5007261940,0.0900589639,0.2703856933,0.1534905567,0.0910585380,0.5634160648,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,0,96,0.4619920000,0.5208333333,0.4406655561,0.5129744800,0.2001595552,0.5019188316,0.0912361689,0.2715240933,0.1551239210,0.0938272649,0.5618931851,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,1,96,0.4619920000,0.5104166667,0.4296719302,0.5137934800,0.2007395552,0.5027105316,0.0918062689,0.2720089267,0.1555917704,0.0941935449,0.5623879051,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,2,96,0.4619920000,0.5416666667,0.4645951044,0.5146124800,0.2013195552,0.5035022316,0.0856233689,0.2719104267,0.1560596198,0.0885568249,0.5628826251,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,3,96,0.4619920000,0.5729166667,0.4959164785,0.5154314800,0.2018995552,0.5042939316,0.0854434689,0.2718119267,0.1565274692,0.0889231049,0.5553733451,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,4,96,0.4619920000,0.6354166667,0.5589741027,0.5162504800,0.2024795552,0.5050856316,0.0847010689,0.2712759267,0.1569953186,0.0892893849,0.5558680651,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,5,96,0.4619920000,0.5312500000,0.4548127468,0.5170694800,0.2030595552,0.5058773316,0.0869586689,0.2670702600,0.1574631680,0.0896556649,0.5563627851,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,6,96,0.4619920000,0.5729166667,0.4967128710,0.5178884800,0.2036395552,0.5066690316,0.0865912689,0.2668259267,0.1579310174,0.0900219449,0.5568575051,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,7,96,0.4619920000,0.5000000000,0.4222467452,0.5187074800,0.2042195552,0.5074607316,0.0882863689,0.2681857600,0.1583988668,0.0903882249,0.5573522251,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,8,96,0.4619920000,0.4583333333,0.3795168693,0.5195264800,0.2047995552,0.5082524316,0.0894189689,0.2691080933,0.1588667162,0.0907545049,0.5578469451,0.6000000000
conformal_retrieval_filter,combined_stress,tool_geometry_shift,cloth_slide_over_edge,9,96,0.4619920000,0.4895833333,0.4108382435,0.5203454800,0.2053795552,0.5090441316,0.0892390689,0.2690095933,0.1593345656,0.0911207849,0.5583416651,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,0,96,0.4943920000,0.5312500000,0.4451584568,0.5188364800,0.2105809952,0.5061832812,0.0956881697,0.2705922600,0.1580721257,0.0903244079,0.5541008587,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,1,96,0.4943920000,0.5312500000,0.4447252794,0.5196904800,0.2111859952,0.5070091062,0.0960875197,0.2709462600,0.1585604859,0.0907060879,0.5546168787,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,2,96,0.4943920000,0.4270833333,0.3385046020,0.5205444800,0.2117909952,0.5078349312,0.0983618697,0.2727585933,0.1590488460,0.0910877679,0.5551328987,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,3,96,0.4943920000,0.5000000000,0.4157244746,0.5213984800,0.2123959952,0.5086607562,0.0914457197,0.2720917600,0.1595372062,0.0914694479,0.5556489187,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,4,96,0.4943920000,0.5208333333,0.4344878172,0.5082454800,0.2130009952,0.5094865812,0.0914700697,0.2721540933,0.1600255663,0.0918511279,0.5550443787,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,5,96,0.4943920000,0.5000000000,0.4093298371,0.5090994800,0.2136059952,0.4963054062,0.0922444197,0.2727997600,0.1607660525,0.0922328079,0.5555603987,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,6,96,0.4943920000,0.4895833333,0.3983179097,0.5099534800,0.2142109952,0.4971312312,0.0928312697,0.2732995933,0.1612544126,0.0926144879,0.5560764187,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,7,96,0.4943920000,0.5000000000,0.4084634823,0.5108074800,0.2148159952,0.4979570562,0.0930431197,0.2735077600,0.1617427728,0.0929961679,0.5565924387,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,8,96,0.4943920000,0.5208333333,0.4291878049,0.5116614800,0.2154209952,0.4987828812,0.0930674697,0.2735700933,0.1622311329,0.0933778479,0.5571084587,0.6000000000
conformal_retrieval_filter,combined_stress,compound_mechanism_shift,cloth_slide_over_edge,9,96,0.4943920000,0.5520833333,0.4656195786,0.5125154800,0.2060209952,0.4999588812,0.0922039697,0.2734865933,0.1622629649,0.0935994479,0.5582247787,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,0,96,0.4359640000,0.5729166667,0.4885684537,0.5233201600,0.2038166984,0.4757052876,0.0877586689,0.2676710867,0.1583018163,0.0906237712,0.5619922109,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,1,96,0.4359640000,0.5520833333,0.4669960778,0.5241391600,0.2043966984,0.4764969876,0.0885162689,0.2683017533,0.1587696657,0.0909900512,0.5624869309,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,2,96,0.4359640000,0.5729166667,0.4862524392,0.5249581600,0.2049766984,0.4632816876,0.0885238689,0.2683490867,0.1514856411,0.0913563312,0.5629816509,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,3,96,0.4359640000,0.5625000000,0.4752588134,0.5257771600,0.2055566984,0.4640733876,0.0890939689,0.2688339200,0.1519534905,0.0917226112,0.5634763709,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,4,96,0.4359640000,0.5000000000,0.4113714375,0.5265961600,0.2061366984,0.4648650876,0.0906015689,0.2700479200,0.1524213399,0.0920888912,0.5639710909,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,5,96,0.4359640000,0.5833333333,0.4955865617,0.5274151600,0.2067166984,0.4656567876,0.0894841689,0.2692202533,0.1528891893,0.0924551712,0.5644658109,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,6,96,0.4359640000,0.6250000000,0.5406544069,0.5142271600,0.1972916984,0.4667986626,0.0884164189,0.2689759200,0.1529005105,0.0926613712,0.5644402709,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,7,96,0.4359640000,0.5416666667,0.4556095311,0.5150461600,0.1978716984,0.4675903626,0.0902990189,0.2704815867,0.1533683599,0.0930276512,0.5649349909,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,8,96,0.4359640000,0.5833333333,0.4975096552,0.5158651600,0.1984516984,0.4683820626,0.0899316189,0.2702372533,0.1538362093,0.0873909312,0.5654297109,0.6000000000
conformal_retrieval_filter,combined_stress,source_matched,twist_lid_with_force_limit,9,96,0.4359640000,0.6145833333,0.5324328294,0.5166841600,0.1990316984,0.4691737626,0.0837487189,0.2701387533,0.1543040587,0.0877572112,0.5579204309,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,0,96,0.4359640000,0.6562500000,0.5737060556,0.5269671600,0.2047566984,0.4769883876,0.0848904689,0.2700744200,0.1564090205,0.0881968112,0.5629795709,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,1,96,0.4359640000,0.6250000000,0.5380566860,0.5138001600,0.2053516984,0.4637935626,0.0858456189,0.2648569200,0.1571413023,0.0885723312,0.5623665109,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,2,96,0.4359640000,0.4583333333,0.3683708293,0.5146401600,0.2059466984,0.4646057376,0.0892382689,0.2675382533,0.1576214582,0.0889478512,0.5628740109,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,3,96,0.4359640000,0.5729166667,0.4843112225,0.5154801600,0.2065416984,0.4654179126,0.0875684189,0.2662820867,0.1581016140,0.0893233712,0.5633815109,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,4,96,0.4359640000,0.6145833333,0.5313290668,0.5163201600,0.1971316984,0.4665802626,0.0865107189,0.2660467533,0.1581252417,0.0895388112,0.5644893109,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,5,96,0.4359640000,0.4375000000,0.3510644600,0.5171601600,0.1977266984,0.4673924376,0.0900908689,0.2688739200,0.1586053976,0.0899143312,0.5649968109,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,6,96,0.4359640000,0.6770833333,0.5960308932,0.5180001600,0.1983216984,0.4682046126,0.0861710189,0.2658677533,0.1510815534,0.0902898512,0.5655043109,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,7,96,0.4359640000,0.5625000000,0.4792387865,0.5188401600,0.1989166984,0.4690167876,0.0886261689,0.2678199200,0.1515617093,0.0906653712,0.5660118109,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,8,96,0.4359640000,0.6145833333,0.5317066797,0.5196801600,0.1995116984,0.4698289626,0.0880813189,0.2674387533,0.1520418651,0.0910408912,0.5585153109,0.6000000000
conformal_retrieval_filter,combined_stress,friction_mismatch,twist_lid_with_force_limit,9,96,0.4359640000,0.5937500000,0.5101233229,0.5205201600,0.2001066984,0.4706411376,0.0888489689,0.2680784200,0.1525220210,0.0914164112,0.5590228109,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,0,96,0.4359640000,0.6875000000,0.6060490450,0.5167961600,0.2044416984,0.4765584126,0.0864539189,0.2639489200,0.1512625850,0.0874987712,0.5619327909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,1,96,0.4359640000,0.6250000000,0.5385650839,0.5176711600,0.2050616984,0.4633977126,0.0879883189,0.2651869200,0.1520153776,0.0878896912,0.5624615909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,2,96,0.4359640000,0.5729166667,0.4852271756,0.5185461600,0.2056816984,0.4642440126,0.0893352189,0.2662790867,0.1525160442,0.0882806112,0.5629903909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,3,96,0.4359640000,0.5104166667,0.4213105173,0.5194211600,0.2063016984,0.4650903126,0.0908696189,0.2675170867,0.1530167108,0.0886715312,0.5635191909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,4,96,0.4359640000,0.5208333333,0.4314451090,0.5202961600,0.2069216984,0.4659366126,0.0910915189,0.2677342533,0.1535173774,0.0890624512,0.5640479909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,5,96,0.4359640000,0.6562500000,0.5736534018,0.5211711600,0.1975366984,0.4671330876,0.0883630689,0.2662014200,0.1535615159,0.0892932912,0.5651770909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,6,96,0.4359640000,0.5937500000,0.5133385434,0.5220461600,0.1981566984,0.4679793876,0.0838944689,0.2674394200,0.1540621825,0.0896842112,0.5657058909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,7,96,0.4359640000,0.5729166667,0.4917368851,0.5229211600,0.1987766984,0.4688256876,0.0846788689,0.2680940867,0.1545628491,0.0900751312,0.5662346909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,8,96,0.4359640000,0.7187500000,0.6393952268,0.5237961600,0.1993966984,0.4696719876,0.0824632689,0.2664154200,0.1550635157,0.0904660512,0.5587594909,0.6000000000
conformal_retrieval_filter,combined_stress,support_topology_shift,twist_lid_with_force_limit,9,96,0.4359640000,0.5937500000,0.5120060685,0.5246711600,0.2000166984,0.4705182876,0.0851226689,0.2685284200,0.1555641823,0.0908569712,0.5592882909,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,0,96,0.4359640000,0.6458333333,0.5572731839,0.5143391600,0.2063566984,0.4651653876,0.0868879689,0.2662842533,0.1589578345,0.0880754112,0.5631533309,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,1,96,0.4359640000,0.5833333333,0.4954595275,0.5151721600,0.2069466984,0.4659707376,0.0884022689,0.2675042533,0.1514298882,0.0884478512,0.5636565709,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,2,96,0.4359640000,0.5833333333,0.5001660321,0.5160051600,0.1975316984,0.4671262626,0.0880912189,0.2678492533,0.1514494137,0.0886602112,0.5647601109,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,3,96,0.4359640000,0.5729166667,0.4891650856,0.5168381600,0.1981216984,0.4679316126,0.0886680189,0.2683400867,0.1519254674,0.0890326512,0.5652633509,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,4,96,0.4359640000,0.6145833333,0.5310578891,0.5176711600,0.1987116984,0.4687369626,0.0883073189,0.2681017533,0.1524015211,0.0894050912,0.5657665909,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,5,96,0.4359640000,0.5833333333,0.4988994427,0.5185041600,0.1993016984,0.4695423126,0.0892591189,0.2688842533,0.1528775748,0.0897775312,0.5582658309,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,6,96,0.4359640000,0.5729166667,0.4878984962,0.5193371600,0.1998916984,0.4703476626,0.0898359189,0.2693750867,0.1533536285,0.0901499712,0.5587690709,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,7,96,0.4359640000,0.5625000000,0.4768975498,0.5201701600,0.2004816984,0.4711530126,0.0904127189,0.2698659200,0.1538296822,0.0905224112,0.5592723109,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,8,96,0.4359640000,0.5312500000,0.4483409033,0.5210031600,0.2010716984,0.4719583626,0.0853615189,0.2706484200,0.1543057359,0.0908948512,0.5597755509,0.6000000000
conformal_retrieval_filter,combined_stress,compliance_shift,twist_lid_with_force_limit,9,96,0.4359640000,0.5833333333,0.5008124568,0.5218361600,0.2016616984,0.4727637126,0.0848133189,0.2702642533,0.1547817896,0.0912672912,0.5602787909,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,twist_lid_with_force_limit,0,96,0.4359640000,0.5104166667,0.4243671497,0.5274571600,0.2025866984,0.4740263376,0.0890405689,0.2722810867,0.1586006874,0.0913960912,0.5614129709,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,twist_lid_with_force_limit,1,96,0.4359640000,0.6145833333,0.5318715713,0.5143251600,0.2032066984,0.4748726376,0.0875749689,0.2651827533,0.1510973540,0.0917870112,0.5608212109,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,twist_lid_with_force_limit,2,96,0.4359640000,0.6145833333,0.5314274130,0.5152001600,0.2038266984,0.4757189376,0.0879843689,0.2655457533,0.1515980206,0.0921779312,0.5613500109,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,twist_lid_with_force_limit,3,96,0.4359640000,0.6041666667,0.5204045047,0.5160751600,0.2044466984,0.4765652376,0.0885812689,0.2660545867,0.1520986872,0.0925688512,0.5618788109,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,twist_lid_with_force_limit,4,96,0.4359640000,0.5833333333,0.4952355436,0.5169501600,0.2050666984,0.4634045376,0.0893656689,0.2667092533,0.1528514798,0.0929597712,0.5624076109,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,twist_lid_with_force_limit,5,96,0.4359640000,0.5729166667,0.4842126353,0.5178251600,0.2056866984,0.4642508376,0.0899625689,0.2672180867,0.1533521464,0.0873476912,0.5629364109,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,twist_lid_with_force_limit,6,96,0.4359640000,0.5208333333,0.4308747270,0.5187001600,0.2063066984,0.4650971376,0.0913094689,0.2683102533,0.1538528130,0.0877386112,0.5634652109,0.6000000000
conformal_retrieval_filter,combined_stress,occluded_contact_shift,twist_lid_with_force_limit,7,96,0.4359640000,0.5833333333,0.4939030687,0.5195751600,0.2069266984,0.4659434376,0.0905938689,0.2677982533,0.1543534796,0.0881295312,0.5639940109,0.6000000000
