split,regime,task,seed,episodes,success_rate,mechanism_precision,incompatible_retrieval_rate,damage_rate,recovery_success,query_cost,calibration_error,ablation,interpretation
combined_stress,compliance_shift,cloth_slide_over_edge,1,84,0.523810,0.548446,0.170600,0.080215,0.524256,0.227205,0.073806,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,cloth_slide_over_edge,2,84,0.488095,0.549294,0.171230,0.081388,0.525175,0.228113,0.074225,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,cloth_slide_over_edge,3,84,0.583333,0.550142,0.171860,0.079943,0.526095,0.227187,0.074645,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,cloth_slide_over_edge,4,84,0.654762,0.550990,0.172490,0.078974,0.527015,0.226595,0.075064,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,cloth_slide_over_edge,5,84,0.642857,0.551838,0.173120,0.079671,0.527935,0.227170,0.075483,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,cloth_slide_over_edge,6,84,0.571429,0.552686,0.173750,0.081559,0.528855,0.228578,0.075903,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,twist_lid_with_force_limit,0,84,0.595238,0.558260,0.173810,0.076839,0.494887,0.229511,0.077147,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,twist_lid_with_force_limit,1,84,0.714286,0.543140,0.174470,0.074940,0.495850,0.228272,0.077587,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,twist_lid_with_force_limit,2,84,0.559524,0.544028,0.175130,0.078516,0.496814,0.230867,0.078027,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,twist_lid_with_force_limit,3,84,0.654762,0.544916,0.175790,0.077093,0.497778,0.229961,0.078467,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,twist_lid_with_force_limit,4,84,0.547619,0.545804,0.176450,0.079717,0.498741,0.231889,0.078906,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,twist_lid_with_force_limit,5,84,0.595238,0.546692,0.177110,0.079246,0.499705,0.223647,0.079346,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compliance_shift,twist_lid_with_force_limit,6,84,0.607143,0.547580,0.177770,0.079490,0.500668,0.223908,0.079786,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,0,84,0.642857,0.550774,0.183933,0.087162,0.531384,0.226866,0.075450,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,1,84,0.619048,0.551702,0.184623,0.088142,0.532392,0.227647,0.075910,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,2,84,0.666667,0.552630,0.185313,0.079689,0.533399,0.227429,0.076371,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,3,84,0.630952,0.553558,0.186003,0.080907,0.516397,0.228377,0.076831,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,4,84,0.630952,0.554486,0.186693,0.081411,0.517405,0.228825,0.077292,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,5,84,0.642857,0.555414,0.175377,0.080776,0.518893,0.229106,0.077536,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,6,84,0.630952,0.540334,0.176067,0.081518,0.519900,0.229721,0.077996,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,peg_insert_contact_search,0,84,0.535714,0.551983,0.184749,0.082526,0.508156,0.229627,0.076712,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,peg_insert_contact_search,1,84,0.559524,0.552911,0.185439,0.082553,0.491155,0.229742,0.077172,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,peg_insert_contact_search,2,84,0.452381,0.553839,0.186129,0.085200,0.492162,0.231690,0.077633,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,peg_insert_contact_search,3,84,0.583333,0.554767,0.174813,0.082184,0.493650,0.230305,0.077877,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,peg_insert_contact_search,4,84,0.571429,0.555695,0.175503,0.082926,0.494657,0.230919,0.078337,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,peg_insert_contact_search,5,84,0.666667,0.540615,0.176193,0.081525,0.495664,0.230034,0.078798,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,peg_insert_contact_search,6,84,0.607143,0.541543,0.176883,0.083219,0.496672,0.231315,0.079258,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cable_route_around_hook,0,84,0.559524,0.553860,0.176698,0.085254,0.529658,0.226322,0.081641,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cable_route_around_hook,1,84,0.547619,0.554772,0.177376,0.085987,0.530648,0.226929,0.074090,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cable_route_around_hook,2,84,0.523810,0.539676,0.178054,0.086958,0.531638,0.227702,0.074542,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cable_route_around_hook,3,84,0.523810,0.540588,0.178732,0.087453,0.532628,0.228142,0.074994,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cable_route_around_hook,4,84,0.571429,0.541500,0.179410,0.086995,0.533618,0.227916,0.075446,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cable_route_around_hook,5,84,0.595238,0.542412,0.180088,0.087014,0.534608,0.228022,0.075898,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cable_route_around_hook,6,84,0.523810,0.543324,0.180766,0.088937,0.535598,0.229462,0.076351,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cloth_slide_over_edge,0,84,0.559524,0.539692,0.179126,0.089008,0.528640,0.230711,0.078059,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cloth_slide_over_edge,1,84,0.571429,0.540588,0.179792,0.081252,0.529612,0.230976,0.078503,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cloth_slide_over_edge,2,84,0.583333,0.541484,0.180458,0.081500,0.530584,0.231242,0.078947,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cloth_slide_over_edge,3,84,0.607143,0.542380,0.181124,0.081509,0.531557,0.231340,0.079391,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cloth_slide_over_edge,4,84,0.726190,0.543276,0.181790,0.079614,0.532529,0.230106,0.079835,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cloth_slide_over_edge,5,84,0.642857,0.544172,0.182456,0.081767,0.533501,0.231704,0.080279,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,cloth_slide_over_edge,6,84,0.547619,0.545068,0.183122,0.084158,0.534474,0.225466,0.080723,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,0,84,0.666667,0.546035,0.179726,0.082974,0.495460,0.230765,0.079601,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,1,84,0.666667,0.546971,0.180422,0.083482,0.496476,0.223213,0.080066,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,2,84,0.630952,0.547907,0.181118,0.084705,0.497492,0.224165,0.080531,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,3,84,0.571429,0.548843,0.181814,0.086404,0.498509,0.225451,0.080995,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,4,84,0.619048,0.549779,0.182510,0.085959,0.499525,0.225236,0.081460,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,5,84,0.559524,0.550715,0.183206,0.087658,0.500541,0.226521,0.073920,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,6,84,0.571429,0.551651,0.183902,0.087928,0.501557,0.226807,0.074385,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,0,84,0.642857,0.543516,0.185280,0.082775,0.527910,0.231656,0.080358,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,1,84,0.595238,0.544412,0.185946,0.084213,0.528883,0.232755,0.080802,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,2,84,0.607143,0.545308,0.186612,0.084461,0.529855,0.225016,0.081246,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,3,84,0.690476,0.546204,0.187278,0.083280,0.530827,0.224282,0.081690,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,4,84,0.642857,0.547100,0.187944,0.084719,0.531800,0.225380,0.082134,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,5,84,0.607143,0.547996,0.188610,0.085919,0.514763,0.226312,0.082578,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,6,84,0.642857,0.548892,0.189276,0.085691,0.515736,0.226244,0.075018,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,peg_insert_contact_search,0,84,0.559524,0.546518,0.187439,0.086663,0.506645,0.226976,0.082540,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,peg_insert_contact_search,1,84,0.583333,0.547414,0.188105,0.086673,0.489608,0.227075,0.074980,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,peg_insert_contact_search,2,84,0.559524,0.548310,0.188771,0.087635,0.490580,0.227840,0.075424,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,peg_insert_contact_search,3,84,0.607143,0.549206,0.177431,0.086268,0.492033,0.227606,0.075652,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,peg_insert_contact_search,4,84,0.595238,0.550102,0.178097,0.086993,0.493005,0.228204,0.076096,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,peg_insert_contact_search,5,84,0.500000,0.550998,0.178763,0.089383,0.493978,0.229970,0.076540,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,peg_insert_contact_search,6,84,0.690476,0.551894,0.179429,0.086060,0.494950,0.227735,0.076984,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cable_route_around_hook,0,84,0.488095,0.539138,0.184453,0.087048,0.535540,0.228381,0.082933,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cable_route_around_hook,1,84,0.571429,0.540018,0.185107,0.085858,0.536495,0.227638,0.075365,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cable_route_around_hook,2,84,0.642857,0.540898,0.185761,0.084907,0.537450,0.227062,0.075800,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cable_route_around_hook,3,84,0.619048,0.541778,0.186415,0.085860,0.538405,0.227819,0.076236,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cable_route_around_hook,4,84,0.535714,0.542658,0.187069,0.088004,0.539360,0.229410,0.076672,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cable_route_around_hook,5,84,0.559524,0.543538,0.187723,0.088005,0.540314,0.229501,0.077108,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cable_route_around_hook,6,84,0.630952,0.544418,0.188377,0.087053,0.541269,0.228925,0.077544,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cloth_slide_over_edge,0,84,0.559524,0.548275,0.180347,0.084528,0.524982,0.227414,0.082881,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cloth_slide_over_edge,1,84,0.488095,0.549139,0.180989,0.086424,0.525919,0.228830,0.075305,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cloth_slide_over_edge,2,84,0.583333,0.550003,0.181631,0.084988,0.526856,0.227912,0.075733,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cloth_slide_over_edge,3,84,0.607143,0.550867,0.182273,0.084980,0.527794,0.227995,0.076160,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cloth_slide_over_edge,4,84,0.583333,0.551731,0.182915,0.085924,0.528731,0.228744,0.076588,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cloth_slide_over_edge,5,84,0.547619,0.552595,0.183557,0.087106,0.529668,0.229660,0.077015,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,cloth_slide_over_edge,6,84,0.642857,0.537451,0.184199,0.085670,0.530606,0.228743,0.077443,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,0,84,0.619048,0.552161,0.179105,0.086084,0.489113,0.226906,0.075158,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,1,84,0.642857,0.553065,0.179777,0.086098,0.490094,0.227009,0.075606,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,2,84,0.654762,0.537961,0.180449,0.086350,0.491075,0.227278,0.076054,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,3,84,0.559524,0.538865,0.181121,0.088746,0.492056,0.229048,0.076503,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,4,84,0.642857,0.539769,0.181793,0.087569,0.493037,0.228317,0.076951,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,5,84,0.654762,0.540673,0.182465,0.087822,0.494019,0.228586,0.077399,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,actuator_lag_shift,twist_lid_with_force_limit,6,84,0.702381,0.541577,0.183137,0.087360,0.495000,0.228356,0.077847,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,0,84,0.547619,0.542614,0.194876,0.094483,0.525028,0.235467,0.083227,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,1,84,0.666667,0.543558,0.195578,0.092615,0.526052,0.226253,0.083696,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,2,84,0.642857,0.544502,0.196280,0.093604,0.527077,0.227042,0.084164,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,3,84,0.535714,0.545446,0.196982,0.096259,0.528102,0.228998,0.084633,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,4,84,0.547619,0.546390,0.197684,0.096534,0.511118,0.229287,0.085102,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,5,84,0.595238,0.531326,0.198386,0.096094,0.512143,0.229077,0.077566,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,drawer_pull_with_stiction,6,84,0.595238,0.532270,0.187082,0.095706,0.513648,0.229533,0.077819,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,peg_insert_contact_search,0,84,0.559524,0.542927,0.195019,0.094972,0.500818,0.228110,0.084029,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,peg_insert_contact_search,1,84,0.595238,0.543871,0.195721,0.094770,0.501843,0.228066,0.084497,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,peg_insert_contact_search,2,84,0.523810,0.544815,0.196423,0.096712,0.502868,0.229522,0.084966,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,peg_insert_contact_search,3,84,0.666667,0.545759,0.197125,0.094367,0.503893,0.227978,0.077431,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,peg_insert_contact_search,4,84,0.607143,0.546703,0.197827,0.096070,0.486909,0.229267,0.077899,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,peg_insert_contact_search,5,84,0.571429,0.531639,0.198529,0.097297,0.487934,0.230223,0.078368,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,peg_insert_contact_search,6,84,0.595238,0.532583,0.187225,0.088429,0.489439,0.230346,0.078620,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cable_route_around_hook,0,84,0.523810,0.541428,0.196443,0.097913,0.536153,0.231954,0.079437,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cable_route_around_hook,1,84,0.583333,0.542356,0.197133,0.089222,0.537160,0.231569,0.079897,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cable_route_around_hook,2,84,0.547619,0.543284,0.197823,0.090440,0.538167,0.232517,0.080358,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cable_route_around_hook,3,84,0.547619,0.544212,0.198513,0.090944,0.521166,0.232965,0.080818,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cable_route_around_hook,4,84,0.607143,0.545140,0.199203,0.090257,0.522173,0.232580,0.081278,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cable_route_around_hook,5,84,0.535714,0.546068,0.187887,0.091289,0.523661,0.234028,0.081523,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cable_route_around_hook,6,84,0.571429,0.530988,0.188577,0.091079,0.524668,0.233976,0.081983,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,0,84,0.583333,0.539620,0.196135,0.090443,0.531139,0.233686,0.081986,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,1,84,0.476190,0.540532,0.196813,0.093081,0.532129,0.235626,0.082438,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,2,84,0.642857,0.541444,0.197491,0.090243,0.533119,0.233732,0.082890,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,3,84,0.547619,0.542356,0.198169,0.092642,0.516100,0.235506,0.083342,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,4,84,0.583333,0.543268,0.198847,0.092423,0.517090,0.227442,0.083794,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,5,84,0.547619,0.544180,0.187519,0.092732,0.518560,0.228382,0.084031,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,cloth_slide_over_edge,6,84,0.500000,0.545092,0.188197,0.094179,0.519550,0.229488,0.084483,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,0,84,0.654762,0.539187,0.191653,0.089359,0.490540,0.230852,0.080048,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,1,84,0.583333,0.540139,0.192361,0.091304,0.491574,0.232312,0.080521,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,2,84,0.607143,0.541091,0.193069,0.091345,0.492607,0.232439,0.080994,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,3,84,0.571429,0.542043,0.193777,0.092577,0.493641,0.233399,0.081466,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,4,84,0.583333,0.542995,0.194485,0.092856,0.494675,0.233692,0.081939,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,5,84,0.535714,0.543947,0.195193,0.094325,0.495708,0.234819,0.082412,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,compound_mechanism_shift,twist_lid_with_force_limit,6,84,0.511905,0.544899,0.195901,0.095318,0.496742,0.235612,0.082885,minus_counterfactual_rejection,incompatible retrieved episodes are not rejected
combined_stress,source_matched,drawer_pull_with_stiction,0,84,0.654762,0.572560,0.142992,0.069241,0.499032,0.218765,0.073217,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,drawer_pull_with_stiction,1,84,0.761905,0.573384,0.143604,0.067544,0.499925,0.217661,0.073624,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,drawer_pull_with_stiction,2,84,0.690476,0.574208,0.144216,0.069419,0.500819,0.211053,0.074031,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,drawer_pull_with_stiction,3,84,0.750000,0.575032,0.144828,0.068674,0.501712,0.210616,0.074438,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,drawer_pull_with_stiction,4,84,0.642857,0.575856,0.145440,0.071263,0.502606,0.212512,0.074845,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,drawer_pull_with_stiction,5,84,0.654762,0.576680,0.146052,0.063467,0.503500,0.212741,0.075252,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,drawer_pull_with_stiction,6,84,0.714286,0.577504,0.146664,0.062722,0.504393,0.212304,0.067655,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,peg_insert_contact_search,0,84,0.678571,0.579593,0.148194,0.065227,0.482180,0.214601,0.069466,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,peg_insert_contact_search,1,84,0.714286,0.564409,0.148806,0.064959,0.483074,0.214497,0.069873,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,peg_insert_contact_search,2,84,0.607143,0.565233,0.149418,0.067548,0.483967,0.216393,0.070280,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,peg_insert_contact_search,3,84,0.738095,0.566057,0.150030,0.065374,0.484861,0.214956,0.070687,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,peg_insert_contact_search,4,84,0.761905,0.566881,0.150642,0.065344,0.467746,0.215018,0.071094,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,peg_insert_contact_search,5,84,0.678571,0.567705,0.151254,0.067457,0.468639,0.216581,0.071501,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,peg_insert_contact_search,6,84,0.702381,0.568529,0.139860,0.066526,0.470013,0.216644,0.071692,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cable_route_around_hook,0,84,0.595238,0.571397,0.144539,0.065392,0.510185,0.215764,0.069438,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cable_route_around_hook,1,84,0.607143,0.572205,0.145139,0.065591,0.511061,0.215985,0.069837,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cable_route_around_hook,2,84,0.607143,0.573013,0.145739,0.066028,0.511937,0.216373,0.070236,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cable_route_around_hook,3,84,0.535714,0.573821,0.146339,0.067893,0.512813,0.217761,0.070635,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cable_route_around_hook,4,84,0.666667,0.574629,0.146939,0.065711,0.513689,0.216316,0.071034,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cable_route_around_hook,5,84,0.595238,0.575437,0.147539,0.067577,0.514565,0.217704,0.071432,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cable_route_around_hook,6,84,0.619048,0.576245,0.148139,0.067537,0.515441,0.217758,0.071831,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cloth_slide_over_edge,0,84,0.666667,0.564934,0.140753,0.063099,0.500072,0.215001,0.069597,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cloth_slide_over_edge,1,84,0.630952,0.565726,0.141341,0.064242,0.500931,0.215881,0.069987,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cloth_slide_over_edge,2,84,0.642857,0.566518,0.141929,0.064432,0.501789,0.216094,0.070378,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cloth_slide_over_edge,3,84,0.654762,0.567310,0.142517,0.064622,0.502648,0.216307,0.070769,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cloth_slide_over_edge,4,84,0.571429,0.568102,0.143105,0.066716,0.503506,0.217854,0.071159,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cloth_slide_over_edge,5,84,0.666667,0.568894,0.143693,0.065240,0.504365,0.216901,0.071550,minus_recovery_controller,retrieval context cannot trigger recovery
combined_stress,source_matched,cloth_slide_over_edge,6,84,0.607143,0.569686,0.144281,0.066858,0.505223,0.218114,0.071940,minus_recovery_controller,retrieval context cannot trigger recovery
