stress_level,method,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_mechanism_precision,ci95_mechanism_precision,mean_incompatible_retrieval_rate,ci95_incompatible_retrieval_rate,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_query_cost,ci95_query_cost,mean_regret,ci95_regret,mean_calibration_error,ci95_calibration_error,mean_retrieval_coverage,ci95_retrieval_coverage,groups,episodes_per_group
0.4000000000,test_time_retrieval_adaptation,7,0.6035156250,0.0123984765,0.5526420629,0.0125601536,0.5534564675,0.0011496664,0.1697934313,0.0012962185,0.5243935934,0.0029930119,0.0774399214,0.0008873031,0.2959158413,0.0004447308,0.1383595497,0.0009631670,0.0791890644,0.0004277464,0.5890149615,0.0010640497,80,96
0.4000000000,test_time_retrieval_adaptation,8,0.6053385417,0.0133149617,0.5548585025,0.0139011969,0.5536290175,0.0011650049,0.1697866188,0.0013101472,0.5250846443,0.0029593231,0.0773215071,0.0008587776,0.2956521204,0.0004730490,0.1382333042,0.0009358808,0.0793439429,0.0004546465,0.5893238743,0.0010380740,80,96
0.4000000000,test_time_retrieval_adaptation,9,0.6072916667,0.0121353194,0.5568342063,0.0125036589,0.5539766550,0.0011811974,0.1699048688,0.0012503127,0.5252460556,0.0029082389,0.0772845408,0.0008823178,0.2956116892,0.0004958842,0.1384223701,0.0009503816,0.0794257849,0.0004931351,0.5891390403,0.0010258550,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,0,0.7348958333,0.0110216733,0.8096438504,0.0110252492,0.6654149325,0.0010034604,0.0909179690,0.0006875222,0.6341230001,0.0029721791,0.0556827203,0.0005456319,0.2246097983,0.0004337895,0.1009645146,0.0006619255,0.0568854780,0.0003875870,0.7536850665,0.0006946982,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,1,0.7207031250,0.0122149192,0.7949632049,0.0122773940,0.6654893950,0.0009570777,0.0910912190,0.0007106786,0.6333089613,0.0029719355,0.0558981916,0.0006120956,0.2249034462,0.0004272433,0.1009174635,0.0006435895,0.0571512750,0.0003882666,0.7539192785,0.0006737411,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,2,0.7250000000,0.0114657307,0.7997419101,0.0115939559,0.6659140325,0.0009331007,0.0906391565,0.0007231364,0.6333922460,0.0029971371,0.0555870035,0.0005605971,0.2248632025,0.0004449209,0.1009261716,0.0006389571,0.0571819545,0.0004195741,0.7540189232,0.0007336131,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,3,0.7238281250,0.0113871928,0.7984895573,0.0116075035,0.6658134075,0.0009208382,0.0911875940,0.0007331601,0.6337906882,0.0029642668,0.0556694003,0.0006353317,0.2247494463,0.0004304477,0.1005740293,0.0006431989,0.0572286420,0.0004097299,0.7540165170,0.0006976027,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,4,0.7287760417,0.0094531798,0.8033392635,0.0095452916,0.6660629575,0.0009423563,0.0912357815,0.0007442415,0.6336813766,0.0028637482,0.0556066235,0.0006102887,0.2247751254,0.0004260892,0.1010089154,0.0006065872,0.0571172505,0.0004403124,0.7540721397,0.0007178492,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,5,0.7371093750,0.0112017843,0.8114212691,0.0113819757,0.6657872450,0.0009843964,0.0910338440,0.0007456880,0.6327053820,0.0027587529,0.0556154753,0.0005458875,0.2248284463,0.0004411522,0.1011479961,0.0005964876,0.0570768945,0.0004395014,0.7540006990,0.0006603993,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,6,0.7191406250,0.0111498498,0.7932069679,0.0113572744,0.6655115325,0.0009558410,0.0910820315,0.0007789812,0.6329462454,0.0027558515,0.0558151235,0.0005783322,0.2250999213,0.0004593317,0.1012764290,0.0006189612,0.0570405405,0.0004438326,0.7544145007,0.0006480489,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,7,0.7263020833,0.0108654258,0.8007178650,0.0109347377,0.6655859950,0.0009071282,0.0911302190,0.0008163306,0.6328369338,0.0025628302,0.0554123528,0.0005963414,0.2247194233,0.0004532992,0.1012110650,0.0006097737,0.0568541115,0.0004446640,0.7538558165,0.0006855321,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,8,0.7281250000,0.0114944569,0.8025693331,0.0116149756,0.6654853700,0.0010034814,0.0908032190,0.0008192034,0.6329158413,0.0025841979,0.0555296378,0.0006320839,0.2247138150,0.0004281289,0.1014255797,0.0006160493,0.0567367170,0.0004143315,0.7541060365,0.0006904556,80,96
0.6000000000,action_conditioned_mechanism_retrieval_v5,9,0.7339843750,0.0117011408,0.8089883775,0.0118448110,0.6655598325,0.0009641272,0.0903511565,0.0007241494,0.6329991260,0.0027025647,0.0551903247,0.0006078592,0.2244265837,0.0004076809,0.1013342378,0.0006352079,0.0569174715,0.0003949656,0.7542777172,0.0006467837,80,96
0.6000000000,conformal_retrieval_filter,0,0.5531250000,0.0131183733,0.4724881469,0.0131505250,0.5194040825,0.0010544849,0.2036798063,0.0008538264,0.4935228858,0.0026797389,0.0883922614,0.0006252801,0.2692489400,0.0004289710,0.1557624493,0.0006123335,0.0908606299,0.0003998499,0.5605654382,0.0007649354,80,96
0.6000000000,conformal_retrieval_filter,1,0.5583333333,0.0124264065,0.4776065632,0.0126023144,0.5188482825,0.0009701945,0.2036529938,0.0008729420,0.4929610242,0.0026930144,0.0883495846,0.0006460195,0.2691509358,0.0004491052,0.1555418063,0.0006143140,0.0910031884,0.0003985695,0.5605011330,0.0007194078,80,96
0.6000000000,conformal_retrieval_filter,2,0.5471354167,0.0142758516,0.4663971902,0.0145980705,0.5188177450,0.0009622971,0.2032509938,0.0008713066,0.4932877317,0.0028476279,0.0885759571,0.0006582275,0.2694326942,0.0004374635,0.1556884856,0.0006365909,0.0909146314,0.0003844495,0.5608015100,0.0007205762,80,96
0.6000000000,conformal_retrieval_filter,3,0.5608072917,0.0107031631,0.4800933012,0.0107577661,0.5186121200,0.0009169669,0.2037244313,0.0008781052,0.4934087114,0.0029383708,0.0882658789,0.0005277546,0.2691411629,0.0004300577,0.1558782626,0.0006134254,0.0909901564,0.0004066399,0.5607352037,0.0007140704,80,96
0.6000000000,conformal_retrieval_filter,4,0.5496093750,0.0119592725,0.4685638233,0.0121960115,0.5185815825,0.0009823147,0.2038226813,0.0009222906,0.4933677352,0.0030038935,0.0885272689,0.0005680796,0.2693478837,0.0004617123,0.1560540714,0.0006340844,0.0906844909,0.0004242306,0.5604052657,0.0007096478,80,96
0.6000000000,conformal_retrieval_filter,5,0.5390625000,0.0110968179,0.4580705807,0.0111674972,0.5190763075,0.0009988219,0.2034206813,0.0009136767,0.4935193552,0.0030639688,0.0887419227,0.0005406201,0.2696205275,0.0004364110,0.1561038523,0.0006891594,0.0908210464,0.0004365192,0.5601473637,0.0006933349,80,96
0.6000000000,conformal_retrieval_filter,6,0.5557291667,0.0127796559,0.4749322288,0.0131151848,0.5186955950,0.0009085741,0.2036439938,0.0009314757,0.4934740017,0.0030534039,0.0885105046,0.0006013019,0.2691369942,0.0005104423,0.1558851677,0.0006736885,0.0908175319,0.0004500260,0.5604822580,0.0006765362,80,96
0.6000000000,conformal_retrieval_filter,7,0.5557291667,0.0128208773,0.4748279337,0.0132256776,0.5193654075,0.0008956591,0.2037422438,0.0009561117,0.4934330255,0.0029412074,0.0886453696,0.0006565733,0.2691869442,0.0004729451,0.1560609765,0.0006994395,0.0907369789,0.0004580619,0.5607085980,0.0006511519,80,96
0.6000000000,conformal_retrieval_filter,8,0.5545572917,0.0117309773,0.4739238778,0.0119549350,0.5195099575,0.0008775902,0.2035903688,0.0009583452,0.4934008036,0.0028339023,0.0884836696,0.0006008445,0.2691782629,0.0004722934,0.1557251221,0.0007079236,0.0904273114,0.0004540150,0.5603076245,0.0006303142,80,96
0.6000000000,conformal_retrieval_filter,9,0.5510416667,0.0120107616,0.4701354752,0.0120962661,0.5201797700,0.0008709904,0.2039387438,0.0008704359,0.4931759855,0.0028823849,0.0887743621,0.0005613065,0.2692774317,0.0004226881,0.1555152957,0.0006935860,0.0905758729,0.0004372980,0.5606190070,0.0006206465,80,96
0.6000000000,contrastive_mechanism_memory,0,0.6158854167,0.0118880891,0.5920203204,0.0120852587,0.5756997450,0.0009390771,0.1551594957,0.0008327954,0.5482724592,0.0027598650,0.0769789147,0.0005985429,0.2653783567,0.0004442890,0.1357438930,0.0006515302,0.0772703424,0.0004356312,0.6279096099,0.0006779858,80,96
0.6000000000,contrastive_mechanism_memory,1,0.6239583333,0.0119336346,0.6003039723,0.0119990459,0.5758582950,0.0009028289,0.1552677457,0.0008246541,0.5485953079,0.0027742353,0.0769751672,0.0006005295,0.2651712108,0.0004569635,0.1354213530,0.0005546334,0.0769708369,0.0004224611,0.6280023989,0.0006588845,80,96
0.6000000000,contrastive_mechanism_memory,2,0.6187500000,0.0115688110,0.5948287374,0.0115944608,0.5754915825,0.0009525375,0.1553759957,0.0008046122,0.5480427192,0.0028997601,0.0769103322,0.0006148602,0.2653751150,0.0004565046,0.1354147209,0.0005935839,0.0770465189,0.0004156799,0.6279531169,0.0006723711,80,96
0.6000000000,contrastive_mechanism_memory,3,0.6236979167,0.0115275465,0.5997845647,0.0116840087,0.5756501325,0.0009403548,0.1552341207,0.0008074558,0.5476739723,0.0031270429,0.0769453259,0.0006136141,0.2652117192,0.0004306942,0.1354935739,0.0005988461,0.0766679739,0.0004240758,0.6278608134,0.0006408364,80,96
0.6000000000,contrastive_mechanism_memory,4,0.6148437500,0.0126753653,0.5908045655,0.0126233716,0.5761588575,0.0009749370,0.1554674332,0.0008373340,0.5478173563,0.0030061913,0.0771049453,0.0006443741,0.2653165900,0.0004147674,0.1354800421,0.0005557703,0.0768206944,0.0004199505,0.6278740626,0.0006845123,80,96
0.6000000000,contrastive_mechanism_memory,5,0.6199218750,0.0150320837,0.5959518560,0.0154083388,0.5759672325,0.0009974390,0.1554506207,0.0007717217,0.5481445823,0.0029834318,0.0770713122,0.0007132864,0.2653014462,0.0004478459,0.1355519954,0.0005894705,0.0768943754,0.0004035371,0.6280463914,0.0006453185,80,96
0.6000000000,contrastive_mechanism_memory,6,0.6259114583,0.0106460096,0.6022655073,0.0109841658,0.5763008700,0.0010305160,0.1549335582,0.0007712592,0.5479640545,0.0028757369,0.0769112178,0.0005832424,0.2651985046,0.0004274558,0.1357106271,0.0006127076,0.0768850149,0.0003741649,0.6280906561,0.0006667549,80,96
0.6000000000,contrastive_mechanism_memory,7,0.6233072917,0.0119603754,0.5994541765,0.0120967314,0.5757590700,0.0010534176,0.1550418082,0.0007881019,0.5479367282,0.0028640068,0.0769495828,0.0005559213,0.2653659504,0.0004591517,0.1356945403,0.0006382726,0.0768106219,0.0003843626,0.6281274171,0.0006460842,80,96
0.6000000000,contrastive_mechanism_memory,8,0.6173177083,0.0116943748,0.5934187823,0.0119917960,0.5759176200,0.0010226812,0.1552751207,0.0007534281,0.5479050248,0.0028322274,0.0770576397,0.0005457141,0.2652806421,0.0004855422,0.1353840100,0.0006511785,0.0768132674,0.0003610643,0.6281126524,0.0007115795,80,96
0.6000000000,contrastive_mechanism_memory,9,0.6179687500,0.0110984523,0.5940473089,0.0111065953,0.5755509075,0.0009692624,0.1553833707,0.0007884773,0.5477026110,0.0027983604,0.0770374109,0.0005331751,0.2651023650,0.0004308309,0.1351709747,0.0006497843,0.0770390244,0.0003735388,0.6277632204,0.0006932395,80,96
0.6000000000,invariant_mechanism_alignment,0,0.5971354167,0.0121969861,0.5544243721,0.0124505617,0.5598831450,0.0009730061,0.1682031683,0.0007386109,0.5329015056,0.0030363869,0.0801072593,0.0005535711,0.2747018317,0.0004273589,0.1429448355,0.0005823827,0.0812663037,0.0004144087,0.6005103615,0.0006866173,80,96
0.6000000000,invariant_mechanism_alignment,1,0.5950520833,0.0129655194,0.5524756251,0.0131548769,0.5596985200,0.0009333546,0.1683164183,0.0007652320,0.5332311794,0.0030271443,0.0800645618,0.0005367756,0.2745648358,0.0004326864,0.1427264476,0.0006636252,0.0813450657,0.0004308659,0.6008795465,0.0006815052,80,96
0.6000000000,invariant_mechanism_alignment,2,0.5927083333,0.0119225757,0.5500170185,0.0120373650,0.5598640700,0.0009108715,0.1683046058,0.0008001666,0.5326897928,0.0028740194,0.0802429099,0.0005151555,0.2743564483,0.0004098853,0.1426181610,0.0006810066,0.0810466392,0.0004314819,0.6008840493,0.0006389438,80,96
0.6000000000,invariant_mechanism_alignment,3,0.5901041667,0.0130503223,0.5470438640,0.0132715310,0.5598545325,0.0009900107,0.1686679808,0.0007705357,0.5328356247,0.0028315571,0.0803771712,0.0005361249,0.2746769692,0.0004335720,0.1428145379,0.0007108691,0.0811294032,0.0004419630,0.6008520338,0.0006901692,80,96
0.6000000000,invariant_mechanism_alignment,4,0.5949218750,0.0120403444,0.5517137983,0.0123867886,0.5594948200,0.0010050531,0.1684060433,0.0007480957,0.5324780800,0.0029250250,0.0805591793,0.0005256467,0.2747435087,0.0004575446,0.1427917365,0.0007305844,0.0812771997,0.0004397936,0.6009295730,0.0006692291,80,96
0.6000000000,invariant_mechanism_alignment,5,0.5861979167,0.0114736376,0.5428368604,0.0116024960,0.5591351075,0.0009542052,0.1686443558,0.0007856078,0.5326282890,0.0027893242,0.0809449174,0.0005152780,0.2745494067,0.0004512264,0.1422820568,0.0007240793,0.0809827752,0.0003947323,0.6008770473,0.0006404337,80,96
0.6000000000,invariant_mechanism_alignment,6,0.6006510417,0.0123430280,0.5578397726,0.0124502072,0.5594757450,0.0009980382,0.1681322933,0.0008150815,0.5328047612,0.0027639044,0.0807108668,0.0005291064,0.2745560879,0.0004881824,0.1419382375,0.0007178817,0.0809764947,0.0004109699,0.6013257720,0.0006949720,80,96
0.6000000000,invariant_mechanism_alignment,7,0.6075520833,0.0116210015,0.5644513560,0.0121007560,0.5594662075,0.0009766743,0.1683706058,0.0008439584,0.5319044453,0.0027503251,0.0807403174,0.0005751807,0.2744433858,0.0004795980,0.1418476672,0.0007169326,0.0810572577,0.0003738395,0.6010011103,0.0007371670,80,96
0.6000000000,invariant_mechanism_alignment,8,0.6032552083,0.0122531964,0.5604507381,0.0124810619,0.5598068450,0.0010358244,0.1682337308,0.0008907716,0.5318926984,0.0026511911,0.0804948424,0.0006267590,0.2744124171,0.0004931878,0.1417242193,0.0006554282,0.0812070552,0.0003862071,0.6013272738,0.0007432585,80,96
0.6000000000,invariant_mechanism_alignment,9,0.6037760417,0.0119824132,0.5609700214,0.0123642067,0.5601474825,0.0010327935,0.1683469808,0.0009078774,0.5320472847,0.0026163874,0.0804052699,0.0006254529,0.2746141504,0.0004641309,0.1418091330,0.0005829008,0.0814358922,0.0003740908,0.6009380798,0.0007375507,80,96
0.6000000000,learned_expected_utility_retrieval,0,0.6296875000,0.0131800694,0.6060391241,0.0133961011,0.5814823950,0.0010382664,0.1494029766,0.0007828982,0.5599801248,0.0028432833,0.0754142584,0.0006112406,0.2889816525,0.0003825676,0.1319895617,0.0007042940,0.0748401006,0.0004172651,0.6386066630,0.0007526839,80,96
0.6000000000,learned_expected_utility_retrieval,1,0.6347656250,0.0122270623,0.6109670704,0.0125266861,0.5813327700,0.0009915781,0.1495412266,0.0007721156,0.5598186611,0.0028703842,0.0754094796,0.0006133948,0.2890595463,0.0004196525,0.1320012393,0.0007044085,0.0751593751,0.0004232141,0.6384968980,0.0007131089,80,96
0.6000000000,learned_expected_utility_retrieval,2,0.6335937500,0.0110925079,0.6093406647,0.0112396983,0.5808329700,0.0009435256,0.1499296016,0.0007674040,0.5587730054,0.0026837806,0.0753846346,0.0005990527,0.2890748650,0.0004359109,0.1318399880,0.0006099186,0.0748823516,0.0004158850,0.6384441615,0.0006553089,80,96
0.6000000000,learned_expected_utility_retrieval,3,0.6329427083,0.0123339406,0.6089140441,0.0124574886,0.5812086075,0.0009505584,0.1495676016,0.0007584697,0.5591543129,0.0028779112,0.0754479634,0.0005863520,0.2892329671,0.0004373727,0.1318193844,0.0006406670,0.0751185846,0.0003849631,0.6389066825,0.0006578065,80,96
0.6000000000,learned_expected_utility_retrieval,4,0.6300781250,0.0110521132,0.6056930142,0.0112919310,0.5808838950,0.0009463988,0.1497058516,0.0007934560,0.5586426742,0.0028193979,0.0756611909,0.0006059935,0.2891219087,0.0004659059,0.1319374152,0.0005616815,0.0752127466,0.0003961526,0.6388829605,0.0006810432,80,96
0.6000000000,learned_expected_utility_retrieval,5,0.6264322917,0.0125748981,0.6024936450,0.0128751557,0.5814346200,0.0009688157,0.1492187891,0.0008203546,0.5588532714,0.0027765592,0.0753944840,0.0006564273,0.2892469004,0.0004933591,0.1320143066,0.0005928584,0.0750717911,0.0004176895,0.6391668923,0.0007455248,80,96
0.6000000000,learned_expected_utility_retrieval,6,0.6315104167,0.0128889883,0.6077822854,0.0130206520,0.5816351700,0.0009816896,0.1488567891,0.0008065906,0.5592345789,0.0028885139,0.0753546877,0.0006205195,0.2892497567,0.0004825618,0.1323939031,0.0005581287,0.0750078741,0.0004454233,0.6391151563,0.0007514225,80,96
0.6000000000,learned_expected_utility_retrieval,7,0.6389322917,0.0107308575,0.6153968182,0.0107675400,0.5818357200,0.0009633030,0.1488699766,0.0008254828,0.5594276673,0.0028725482,0.0752989671,0.0005975985,0.2892948379,0.0004684913,0.1319933709,0.0005983855,0.0749499601,0.0004279388,0.6392410090,0.0007420638,80,96
0.6000000000,learned_expected_utility_retrieval,8,0.6377604167,0.0114563792,0.6143136902,0.0116782957,0.5822113575,0.0009696078,0.1488831641,0.0008511357,0.5590954933,0.0028552322,0.0749477090,0.0005668070,0.2893101567,0.0004492628,0.1323026435,0.0006156429,0.0747419711,0.0004429586,0.6386805188,0.0007401007,80,96
0.6000000000,learned_expected_utility_retrieval,9,0.6368489583,0.0122937689,0.6131587707,0.0124023408,0.5818866450,0.0009594489,0.1492715391,0.0008625087,0.5591003626,0.0028965698,0.0751432890,0.0005961090,0.2890216796,0.0004193568,0.1323225827,0.0006505661,0.0745399851,0.0003978406,0.6385417393,0.0007156841,80,96
0.6000000000,model_predictive_retrieval_arbitration,0,0.6389322917,0.0106939157,0.6293726368,0.0108563734,0.5930470825,0.0009490802,0.1406603183,0.0008106038,0.5707542054,0.0028815554,0.0727002910,0.0005522740,0.2810253254,0.0004210925,0.1261879586,0.0006789155,0.0725964556,0.0003985639,0.6551526475,0.0006911379,80,96
0.6000000000,model_predictive_retrieval_arbitration,1,0.6390625000,0.0122849471,0.6295026641,0.0125525939,0.5932756325,0.0009583532,0.1406935058,0.0007950101,0.5704493313,0.0030068325,0.0727141829,0.0005741202,0.2808843400,0.0004603826,0.1261134398,0.0006606123,0.0729260491,0.0004045526,0.6553955903,0.0006810586,80,96
0.6000000000,model_predictive_retrieval_arbitration,2,0.6552083333,0.0093912734,0.6458510498,0.0094214076,0.5935041825,0.0009270002,0.1409768183,0.0007160933,0.5706609654,0.0028898424,0.0724573023,0.0005350389,0.2805191358,0.0004226696,0.1262409794,0.0006473019,0.0730345321,0.0004134462,0.6552233255,0.0006562113,80,96
0.6000000000,model_predictive_retrieval_arbitration,3,0.6451822917,0.0123931557,0.6359069220,0.0126151377,0.5939078200,0.0009558478,0.1406348183,0.0007159476,0.5710695729,0.0028886091,0.0726277435,0.0005902281,0.2806704129,0.0004463970,0.1265369345,0.0006626160,0.0728328601,0.0004180758,0.6551025865,0.0006539856,80,96
0.6000000000,model_predictive_retrieval_arbitration,4,0.6490885417,0.0119667154,0.6397370944,0.0120261943,0.5941363700,0.0009597790,0.1409181308,0.0007347866,0.5709310319,0.0028938193,0.0725911754,0.0005905706,0.2806266379,0.0003830953,0.1264706773,0.0006581630,0.0729413431,0.0004307948,0.6552304718,0.0006980034,80,96
0.6000000000,model_predictive_retrieval_arbitration,5,0.6369791667,0.0118197906,0.6273174693,0.0119562582,0.5941898325,0.0009898824,0.1408262558,0.0007802270,0.5702803600,0.0028528235,0.0725915129,0.0006234796,0.2811072317,0.0003949157,0.1265968550,0.0005883573,0.0728937481,0.0004543283,0.6552668113,0.0007668939,80,96
0.6000000000,model_predictive_retrieval_arbitration,6,0.6503906250,0.0122620747,0.6410086464,0.0125035255,0.5938931200,0.0009798591,0.1408594433,0.0008036441,0.5705007485,0.0028022541,0.0722162673,0.0006537689,0.2809303838,0.0003917870,0.1266129315,0.0005906250,0.0729982291,0.0004644124,0.6552676330,0.0007246251,80,96
0.6000000000,model_predictive_retrieval_arbitration,7,0.6432291667,0.0116080824,0.6333797261,0.0117907256,0.5934213200,0.0009910377,0.1410176933,0.0008312694,0.5700164097,0.0027202449,0.0724452010,0.0006120348,0.2811916317,0.0004124850,0.1265472708,0.0005837371,0.0725044111,0.0004086259,0.6552469440,0.0006990770,80,96
0.6000000000,model_predictive_retrieval_arbitration,8,0.6462239583,0.0114705833,0.6366448907,0.0116575427,0.5932996950,0.0009747490,0.1406756933,0.0008076041,0.5700748422,0.0026251586,0.0723062298,0.0006354759,0.2810855796,0.0004387363,0.1265493790,0.0006194599,0.0726028891,0.0004063383,0.6552842840,0.0006672039,80,96
0.6000000000,model_predictive_retrieval_arbitration,9,0.6375000000,0.0115961443,0.6277492396,0.0115722027,0.5935282450,0.0009912403,0.1407088808,0.0007819547,0.5704703182,0.0028009207,0.0727046092,0.0005852927,0.2812186275,0.0004324629,0.1265623039,0.0005640936,0.0725572951,0.0003978821,0.6554271768,0.0006833189,80,96
0.6000000000,oracle_mechanism_retrieval,0,0.7825520833,0.0105725347,0.9187490518,0.0104259163,0.7340655825,0.0008777470,0.0571021142,0.0007186810,0.6782849925,0.0029078461,0.0433875605,0.0005170185,0.1857560108,0.0004273707,0.0804541853,0.0006960408,0.0451806618,0.0004286951,0.8614227197,0.0005949140,80,96
0.6000000000,oracle_mechanism_retrieval,1,0.7966145833,0.0101498556,0.9330159468,0.0099270553,0.7345603075,0.0009067873,0.0568251767,0.0006724302,0.6787824103,0.0028878715,0.0432430374,0.0005424139,0.1855340483,0.0004268954,0.0805033696,0.0006675575,0.0451691433,0.0004295413,0.8616575640,0.0005809249,80,96
0.6000000000,oracle_mechanism_retrieval,2,0.7864583333,0.0095196212,0.9224720198,0.0093439259,0.7347048575,0.0009825538,0.0567983642,0.0006603503,0.6785707238,0.0028446827,0.0434769230,0.0005858418,0.1857261858,0.0004482598,0.0805765734,0.0006733500,0.0451616268,0.0003815552,0.8615492367,0.0006256793,80,96
0.6000000000,oracle_mechanism_retrieval,3,0.7904947917,0.0109622322,0.9266887753,0.0107955866,0.7344992325,0.0009979546,0.0568966142,0.0006848494,0.6787048350,0.0027958470,0.0432389817,0.0005933400,0.1857946629,0.0004389308,0.0803490306,0.0005327473,0.0452311488,0.0003743261,0.8618055917,0.0006577557,80,96
0.6000000000,oracle_mechanism_retrieval,4,0.7898437500,0.0108824092,0.9254157172,0.0105934272,0.7344686950,0.0009811767,0.0567447392,0.0006284943,0.6781473506,0.0027690711,0.0433680567,0.0005628041,0.1859287650,0.0004399638,0.0805228810,0.0005419877,0.0454467438,0.0003829764,0.8614906612,0.0007133439,80,96
0.6000000000,oracle_mechanism_retrieval,5,0.7858072917,0.0119128561,0.9210160533,0.0113874596,0.7342630700,0.0010055477,0.0569680517,0.0006505344,0.6781019972,0.0027500916,0.0432841824,0.0006008085,0.1859601879,0.0003935006,0.0806043464,0.0005511623,0.0455182668,0.0003989787,0.8614393625,0.0007200446,80,96
0.6000000000,oracle_mechanism_retrieval,6,0.7947916667,0.0110962235,0.9310314408,0.0109863987,0.7344076200,0.0009966150,0.0570663017,0.0006778625,0.6782361084,0.0027307849,0.0429571786,0.0006117144,0.1859593942,0.0004476422,0.0806769536,0.0005877245,0.0453626763,0.0003825043,0.8617237315,0.0007085226,80,96
0.6000000000,oracle_mechanism_retrieval,7,0.7915364583,0.0100290418,0.9271743588,0.0098016412,0.7333265575,0.0010669596,0.0570394892,0.0007119802,0.6787247719,0.0026569841,0.0428417330,0.0006122936,0.1859048421,0.0004233876,0.0808376011,0.0006103130,0.0455802723,0.0003897084,0.8613172552,0.0007454171,80,96
0.6000000000,oracle_mechanism_retrieval,8,0.7940104167,0.0104760228,0.9299206226,0.0102600630,0.7332960200,0.0010301804,0.0566374892,0.0007419578,0.6781760419,0.0027381546,0.0428970492,0.0005797713,0.1858451192,0.0004302594,0.0805998383,0.0006151894,0.0454917153,0.0003896154,0.8615175822,0.0007233012,80,96
0.6000000000,oracle_mechanism_retrieval,9,0.7859375000,0.0093793265,0.9224618342,0.0093047177,0.7325651325,0.0009645359,0.0563605517,0.0007292919,0.6784983722,0.0027132797,0.0429258511,0.0005635381,0.1861581650,0.0004099824,0.0807522241,0.0005940267,0.0456302718,0.0004001658,0.8616543775,0.0007070869,80,96
0.6000000000,proposed_mechanism_retrieval_controller_v4,0,0.6626302083,0.0131980410,0.6825230513,0.0133390484,0.6063634325,0.0009157817,0.1250021987,0.0007586418,0.5752262895,0.0028431519,0.0666270477,0.0005834266,0.2395217296,0.0004562084,0.1197692457,0.0006469269,0.0713776132,0.0004113573,0.6870139927,0.0007469328,80,96
0.6000000000,proposed_mechanism_retrieval_controller_v4,1,0.6554687500,0.0116550051,0.6750583016,0.0118363781,0.6060947200,0.0009213187,0.1249303237,0.0008002043,0.5749530927,0.0028039127,0.0669269102,0.0006062317,0.2398700150,0.0004119593,0.1195053289,0.0006617853,0.0713423382,0.0004193115,0.6870393582,0.0006931126,80,96
0.6000000000,proposed_mechanism_retrieval_controller_v4,2,0.6634114583,0.0117160685,0.6827040329,0.0119140510,0.6060010950,0.0009278762,0.1252336362,0.0007773057,0.5750169392,0.0028784766,0.0670561983,0.0005480294,0.2398567671,0.0004209295,0.1198525287,0.0006654707,0.0712380287,0.0004023277,0.6871562694,0.0006549133,80,96
0.6000000000,proposed_mechanism_retrieval_controller_v4,3,0.6617187500,0.0103238161,0.6808644540,0.0104221497,0.6052071200,0.0010489471,0.1249116362,0.0007902824,0.5751026717,0.0029152543,0.0673151520,0.0004952319,0.2399033775,0.0004370234,0.1199710955,0.0006901530,0.0713488267,0.0003890639,0.6873547214,0.0006408164,80,96
0.6000000000,proposed_mechanism_retrieval_controller_v4,4,0.6665364583,0.0100553133,0.6858301907,0.0103380617,0.6052885825,0.0009999025,0.1245896362,0.0008269116,0.5751884042,0.0028377221,0.0673818808,0.0005401352,0.2398588421,0.0004486946,0.1199896124,0.0006721525,0.0715346622,0.0003741936,0.6873230584,0.0006771326,80,96
0.6000000000,proposed_mechanism_retrieval_controller_v4,5,0.6667968750,0.0115282259,0.6863236409,0.0117599606,0.6051949575,0.0009777418,0.1246428237,0.0008543970,0.5754360927,0.0028366802,0.0671817164,0.0005640953,0.2397280338,0.0004461146,0.1198219974,0.0006881469,0.0718015382,0.0003639408,0.6873549272,0.0007096229,80,96
0.6000000000,proposed_mechanism_retrieval_controller_v4,6,0.6647135417,0.0111950111,0.6842400671,0.0114000514,0.6049262450,0.0010300917,0.1246960112,0.0007508070,0.5751585186,0.0026617977,0.0671738145,0.0006132620,0.2395550004,0.0004794140,0.1195637872,0.0006859699,0.0716932267,0.0003785410,0.6872727389,0.0006994391,80,96
0.6000000000,proposed_mechanism_retrieval_controller_v4,7,0.6647135417,0.0107930628,0.6842781004,0.0109715397,0.6058831450,0.0010281449,0.1248742612,0.0007805044,0.5747014799,0.0027815930,0.0670621295,0.0006035774,0.2396529504,0.0004548677,0.1193144351,0.0006854471,0.0718870662,0.0003862739,0.6870809959,0.0006500507,80,96
